day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;77100;SQUID_INK;1965;5;1963;23;;;1966;22;;;;;1965.5;-692.4986572265625
0;77100;KELP;2031;5;2029;23;;;2032;22;;;;;2031.5;402.8046875
0;77200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1559.0
0;77200;SQUID_INK;1963;30;;;;;1967;30;;;;;1965.0;-692.08642578125
0;77200;KELP;2029;30;;;;;2032;30;;;;;2030.5;406.130859375
0;77300;KELP;2028;25;;;;;2031;26;;;;;2029.5;408.80712890625
0;77300;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;1559.0
0;77300;SQUID_INK;1967;25;;;;;1971;26;;;;;1969.0;-707.76806640625
0;77400;SQUID_INK;1966;29;;;;;1968;3;1969;29;;;1967.0;-701.646484375
0;77400;KELP;2028;29;;;;;2030;3;2031;29;;;2029.0;408.5390625
0;77400;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1559.0
0;77500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1559.0
0;77500;SQUID_INK;1966;24;;;;;1969;24;;;;;1967.5;-699.63671875
0;77500;KELP;2028;24;;;;;2031;24;;;;;2029.5;407.0
0;77600;RAINFOREST_RESIN;9998;3;9995;30;;;10005;30;;;;;10001.5;1559.0
0;77600;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;-702.515625
0;77600;KELP;2028;30;;;;;2031;30;;;;;2029.5;407.0
0;77700;KELP;2027;31;;;;;2030;31;;;;;2028.5;407.0
0;77700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1559.0
0;77700;SQUID_INK;1967;31;;;;;1970;31;;;;;1968.5;-711.55859375
0;77800;SQUID_INK;1967;31;;;;;1970;2;1971;29;;;1968.5;-713.5390625
0;77800;KELP;2026;31;;;;;2030;31;;;;;2028.0;407.0
0;77800;RAINFOREST_RESIN;9998;2;9996;2;9995;29;10004;2;10005;29;;;10001.0;1561.0
0;77900;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10002;7;10004;2;9997.0;1561.0
0;77900;SQUID_INK;1970;1;1967;26;;;1971;26;;;;;1970.5;-715.517578125
0;77900;KELP;2029;1;2026;26;;;2030;26;;;;;2029.5;407.0
0;78000;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1563.0
0;78000;SQUID_INK;1970;21;;;;;1974;21;;;;;1972.0;-750.765625
0;78000;KELP;2027;21;;;;;2030;21;;;;;2028.5;362.66796875
0;78100;KELP;2026;23;;;;;2030;24;;;;;2028.0;354.4140625
0;78100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1563.0
0;78100;SQUID_INK;1970;23;;;;;1974;24;;;;;1972.0;-749.6640625
0;78200;SQUID_INK;1972;1;1970;29;;;1973;24;;;;;1972.5;-746.080078125
0;78200;KELP;2029;1;2027;5;2026;24;2030;24;;;;;2029.5;356.953125
0;78200;RAINFOREST_RESIN;10002;1;9995;24;;;10005;24;;;;;10003.5;1563.0
0;78300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1565.0
0;78300;SQUID_INK;1970;25;;;;;1973;25;;;;;1971.5;-744.8046875
0;78300;KELP;2026;25;;;;;2030;25;;;;;2028.0;353.859375
0;78400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1565.0
0;78400;SQUID_INK;1971;25;;;;;1975;25;;;;;1973.0;-761.984375
0;78400;KELP;2026;25;;;;;2029;25;;;;;2027.5;345.359375
0;78500;KELP;2026;29;;;;;2029;25;;;;;2027.5;348.609375
0;78500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1565.0
0;78500;SQUID_INK;1972;4;1971;25;;;1974;2;1975;23;;;1973.0;-761.55859375
0;78600;SQUID_INK;1971;25;;;;;1973;3;1974;25;;;1972.0;-760.578125
0;78600;KELP;2026;25;;;;;2028;3;2029;25;;;2027.0;349.0390625
0;78600;RAINFOREST_RESIN;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;1571.0
0;78700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1571.0
0;78700;SQUID_INK;1971;26;;;;;1974;26;;;;;1972.5;-757.669921875
0;78700;KELP;2026;26;;;;;2029;26;;;;;2027.5;336.46484375
0;78800;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1589.0
0;78800;SQUID_INK;1969;29;;;;;1973;29;;;;;1971.0;-738.078125
0;78800;KELP;2026;29;;;;;2029;29;;;;;2027.5;333.1796875
0;78900;KELP;2026;1;2025;25;;;2029;26;;;;;2027.5;329.8828125
0;78900;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;1589.0
0;78900;SQUID_INK;1970;26;;;;;1973;26;;;;;1971.5;-744.568359375
0;79000;SQUID_INK;1969;8;1968;21;;;1972;22;;;;;1970.5;-725.552734375
0;79000;KELP;2026;7;2025;22;;;2028;1;2029;21;;;2027.0;321.40234375
0;79000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1591.0
0;79100;RAINFOREST_RESIN;9995;20;;;;;9998;5;10005;20;;;9996.5;1591.0
0;79100;SQUID_INK;1969;20;;;;;1972;20;;;;;1970.5;-727.390625
0;79100;KELP;2025;20;;;;;2029;20;;;;;2027.0;322.921875
0;79200;RAINFOREST_RESIN;9996;2;9995;24;;;10002;9;10004;2;10005;24;9999.0;1601.0
0;79200;SQUID_INK;1969;26;;;;;1972;26;;;;;1970.5;-733.98828125
0;79200;KELP;2025;26;;;;;2028;2;2029;24;;;2026.5;320.96875
0;79300;KELP;2026;5;2025;21;;;2028;1;2029;20;;;2027.0;320.59375
0;79300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1604.0
0;79300;SQUID_INK;1969;5;1968;21;;;1972;21;;;;;1970.5;-723.38671875
0;79400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1604.0
0;79400;SQUID_INK;1969;33;;;;;1972;29;;;;;1970.5;-729.75
0;79400;KELP;2025;33;;;;;2028;29;;;;;2026.5;319.0625
0;79500;SQUID_INK;1971;7;1969;28;;;1972;28;;;;;1971.5;-728.552734375
0;79500;KELP;2027;7;2025;28;;;2028;2;2029;26;;;2027.5;319.98046875
0;79500;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1607.0
0;79600;RAINFOREST_RESIN;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;1623.0
0;79600;SQUID_INK;1969;25;;;;;1971;3;1972;25;;;1970.0;-731.3671875
0;79600;KELP;2025;25;;;;;2027;3;2028;25;;;2026.0;313.69140625
0;79700;SQUID_INK;1970;25;;;;;1973;25;;;;;1971.5;-742.0
0;79700;KELP;2025;25;;;;;2028;25;;;;;2026.5;313.734375
0;79700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1623.0
0;79800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1623.0
0;79800;KELP;2025;25;;;;;2028;25;;;;;2026.5;307.5703125
0;79800;SQUID_INK;1969;25;;;;;1973;25;;;;;1971.0;-734.78125
0;79900;SQUID_INK;1969;32;;;;;1972;29;;;;;1970.5;-727.734375
0;79900;KELP;2026;3;2025;29;;;2029;29;;;;;2027.5;324.7578125
0;79900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;1623.0
0;80000;SQUID_INK;1969;25;;;;;1972;26;;;;;1970.5;-722.3359375
0;80000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1623.0
0;80000;KELP;2025;26;;;;;2026;1;2029;26;;;2025.5;325.6640625
0;80100;SQUID_INK;1967;22;;;;;1970;22;;;;;1968.5;-684.3984375
0;80100;KELP;2025;22;;;;;2029;22;;;;;2027.0;323.9921875
0;80100;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1623.0
0;80200;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1626.0
0;80200;KELP;2025;22;;;;;2028;22;;;;;2026.5;308.34375
0;80200;SQUID_INK;1967;22;;;;;1970;22;;;;;1968.5;-678.9609375
0;80300;SQUID_INK;1967;21;;;;;1968;6;1970;21;;;1967.5;-678.60546875
0;80300;KELP;2024;21;;;;;2026;6;2028;21;;;2025.0;293.0625
0;80300;RAINFOREST_RESIN;9996;1;9995;20;;;10000;6;10004;1;10005;20;9998.0;1626.0
0;80400;SQUID_INK;1967;25;;;;;1970;25;;;;;1968.5;-678.669921875
0;80400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1626.0
0;80400;KELP;2025;2;2024;23;;;2028;25;;;;;2026.5;294.828125
0;80500;SQUID_INK;1966;22;;;;;1967;2;1969;1;1970;21;1966.5;-672.5703125
0;80500;KELP;2025;20;;;;;2028;22;;;;;2026.5;301.484375
0;80500;RAINFOREST_RESIN;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;1626.0
0;80600;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1630.0
0;80600;KELP;2025;1;2024;30;;;2026;2;2028;31;;;2025.5;296.515625
0;80600;SQUID_INK;1967;31;;;;;1969;2;1970;31;;;1968.0;-676.8203125
0;80700;SQUID_INK;1967;24;;;;;1970;24;;;;;1968.5;-677.501953125
0;80700;KELP;2024;24;;;;;2027;2;2028;22;;;2025.5;282.7578125
0;80700;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;1630.0
0;80800;SQUID_INK;1966;24;;;;;1968;6;1969;2;1970;22;1967.0;-672.18359375
0;80800;RAINFOREST_RESIN;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;1630.0
0;80800;KELP;2025;24;;;;;2027;6;2028;24;;;2026.0;315.6875
0;80900;SQUID_INK;1967;28;;;;;1969;6;1970;28;;;1968.0;-675.783203125
0;80900;KELP;2025;28;;;;;2027;6;2028;1;2029;27;2026.0;327.9140625
0;80900;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;1630.0
0;81000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1630.0
0;81000;KELP;2025;31;;;;;2028;1;2029;30;;;2026.5;328.9453125
0;81000;SQUID_INK;1967;31;;;;;1971;31;;;;;1969.0;-679.0
0;81100;SQUID_INK;1965;24;;;;;1968;24;;;;;1966.5;-679.0
0;81100;KELP;2026;2;2025;22;;;2029;24;;;;;2027.5;341.46875
0;81100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1630.0
0;81200;SQUID_INK;1965;29;;;;;1969;29;;;;;1967.0;-679.0
0;81200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;1630.0
0;81200;KELP;2026;29;;;;;2029;29;;;;;2027.5;347.9296875
0;81300;SQUID_INK;1965;1;1963;2;1962;28;1966;30;;;;;1965.5;-671.25927734375
0;81300;KELP;2028;1;2026;30;;;2029;30;;;;;2028.5;364.234375
0;81300;RAINFOREST_RESIN;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;1632.0
0;81400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1638.0
0;81400;KELP;2026;22;;;;;2029;22;;;;;2027.5;365.3984375
0;81400;SQUID_INK;1961;22;;;;;1964;22;;;;;1962.5;-661.0205078125
0;81500;SQUID_INK;1962;22;;;;;1965;22;;;;;1963.5;-664.7958984375
0;81500;KELP;2025;22;;;;;2029;22;;;;;2027.0;344.765625
0;81500;RAINFOREST_RESIN;9998;2;9995;22;;;10005;22;;;;;10001.5;1638.0
0;81600;SQUID_INK;1963;28;;;;;1966;28;;;;;1964.5;-671.1279296875
0;81600;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;1638.0
0;81600;KELP;2026;28;;;;;2029;28;;;;;2027.5;358.40625
0;81700;SQUID_INK;1964;26;;;;;1967;2;1968;24;;;1965.5;-677.357421875
0;81700;KELP;2026;26;;;;;2029;26;;;;;2027.5;368.2109375
0;81700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1640.0
0;81800;RAINFOREST_RESIN;9998;5;9995;21;;;10005;21;;;;;10001.5;1640.0
0;81800;KELP;2026;21;;;;;2030;21;;;;;2028.0;372.484375
0;81800;SQUID_INK;1964;21;;;;;1967;21;;;;;1965.5;-674.541015625
0;81900;KELP;2026;28;;;;;2029;28;;;;;2027.5;353.6328125
0;81900;SQUID_INK;1966;28;;;;;1969;28;;;;;1967.5;-684.0966796875
0;81900;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1640.0
0;82000;KELP;2026;25;;;;;2029;25;;;;;2027.5;355.3203125
0;82000;SQUID_INK;1965;25;;;;;1968;25;;;;;1966.5;-681.7685546875
0;82000;RAINFOREST_RESIN;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;1640.0
0;82100;SQUID_INK;1966;26;;;;;1970;26;;;;;1968.0;-687.21875
0;82100;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;1640.0
0;82100;KELP;2026;26;;;;;2030;26;;;;;2028.0;369.5546875
0;82200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1642.0
0;82200;KELP;2026;31;;;;;2029;30;;;;;2027.5;366.2421875
0;82200;SQUID_INK;1967;1;1966;30;;;1970;30;;;;;1968.5;-688.736328125
0;82300;KELP;2026;32;;;;;2029;2;2030;30;;;2027.5;371.5
0;82300;SQUID_INK;1966;32;;;;;1969;32;;;;;1967.5;-685.2421875
0;82300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1642.0
0;82400;KELP;2026;22;;;;;2029;22;;;;;2027.5;354.28125
0;82400;SQUID_INK;1966;22;;;;;1969;22;;;;;1967.5;-686.6953125
0;82400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1660.0
0;82500;SQUID_INK;1964;24;;;;;1967;1;1968;23;;;1965.5;-677.5302734375
0;82500;RAINFOREST_RESIN;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;1660.0
0;82500;KELP;2026;24;;;;;2029;24;;;;;2027.5;325.74609375
0;82600;RAINFOREST_RESIN;9996;2;9995;29;;;10000;5;10004;2;10005;29;9998.0;1666.0
0;82600;KELP;2026;31;;;;;2027;5;2028;3;2029;31;2026.5;300.0
0;82600;SQUID_INK;1965;31;;;;;1966;5;1967;3;1968;31;1965.5;-681.708984375
0;82700;KELP;2026;32;;;;;2029;30;;;;;2027.5;300.0
0;82700;SQUID_INK;1963;2;1962;30;;;1965;30;;;;;1964.0;-708.60546875
0;82700;RAINFOREST_RESIN;9996;1;9995;29;;;10002;1;10004;1;10005;29;9999.0;1666.0
0;82800;KELP;2026;21;;;;;2028;1;2029;21;;;2027.0;300.0
0;82800;SQUID_INK;1962;21;;;;;1963;1;1965;21;;;1962.5;-717.732421875
0;82800;RAINFOREST_RESIN;9998;10;9995;21;;;10005;21;;;;;10001.5;1666.0
0;82900;SQUID_INK;1963;21;;;;;1966;21;;;;;1964.5;-697.84375
0;82900;RAINFOREST_RESIN;9998;9;9996;1;9995;20;10004;1;10005;20;;;10001.0;1666.0
0;82900;KELP;2026;21;;;;;2029;21;;;;;2027.5;300.0
0;83000;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;1666.0
0;83000;KELP;2026;2;2025;28;;;2029;30;;;;;2027.5;300.0
0;83000;SQUID_INK;1966;30;;;;;1969;30;;;;;1967.5;-664.73828125
0;83100;KELP;2025;26;;;;;2029;26;;;;;2027.0;300.0
0;83100;SQUID_INK;1967;26;;;;;1970;26;;;;;1968.5;-649.33203125
0;83100;RAINFOREST_RESIN;9995;26;;;;;9998;5;10005;26;;;9996.5;1666.0
0;83200;KELP;2025;31;;;;;2029;31;;;;;2027.0;300.0
0;83200;SQUID_INK;1967;31;;;;;1970;31;;;;;1968.5;-647.953125
0;83200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1676.0
0;83300;SQUID_INK;1966;23;;;;;1969;23;;;;;1967.5;-658.2890625
0;83300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;1676.0
0;83300;KELP;2025;23;;;;;2028;23;;;;;2026.5;300.0
0;83400;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1676.0
0;83400;KELP;2025;25;;;;;2027;3;2028;1;2029;24;2026.0;300.0
0;83400;SQUID_INK;1966;25;;;;;1968;3;1969;25;;;1967.0;-662.861328125
0;83500;KELP;2027;1;2025;30;;;2028;30;;;;;2027.5;300.0
0;83500;SQUID_INK;1968;1;1966;30;;;1969;30;;;;;1968.5;-663.55859375
0;83500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1676.0
0;83600;KELP;2026;24;;;;;2029;24;;;;;2027.5;299.6199951171875
0;83600;SQUID_INK;1966;24;;;;;1969;24;;;;;1967.5;-658.78125
0;83600;RAINFOREST_RESIN;9998;1;9995;24;;;10005;24;;;;;10001.5;1676.0
0;83700;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;1678.0
0;83700;SQUID_INK;1965;27;;;;;1969;27;;;;;1967.0;-666.74609375
0;83700;KELP;2026;27;;;;;2029;27;;;;;2027.5;299.6214599609375
0;83800;RAINFOREST_RESIN;9995;22;;;;;9998;2;10005;22;;;9996.5;1678.0
0;83800;KELP;2026;22;;;;;2029;22;;;;;2027.5;299.561767578125
0;83800;SQUID_INK;1966;22;;;;;1970;22;;;;;1968.0;-655.505859375
0;83900;KELP;2026;26;;;;;2029;26;;;;;2027.5;299.487060546875
0;83900;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;1726.0
0;83900;SQUID_INK;1967;26;;;;;1970;26;;;;;1968.5;-645.625
0;84000;KELP;2026;20;;;;;2029;21;;;;;2027.5;299.5155029296875
0;84000;SQUID_INK;1966;20;;;;;1969;1;1970;20;;;1967.5;-654.5078125
0;84000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1726.0
0;84100;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1726.0
0;84100;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;-653.255859375
0;84100;KELP;2026;30;;;;;2029;30;;;;;2027.5;299.391357421875
0;84200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1726.0
0;84200;SQUID_INK;1967;31;;;;;1971;31;;;;;1969.0;-638.115234375
0;84200;KELP;2026;31;;;;;2029;31;;;;;2027.5;299.520751953125
0;84300;KELP;2027;5;2026;20;;;2030;20;;;;;2028.5;299.107666015625
0;84300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1726.0
0;84300;SQUID_INK;1967;25;;;;;1970;20;;;;;1968.5;-645.955078125
0;84400;SQUID_INK;1968;28;;;;;1971;2;1972;26;;;1969.5;-626.212890625
0;84400;KELP;2026;28;;;;;2030;28;;;;;2028.0;298.9637451171875
0;84400;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1726.0
0;84500;RAINFOREST_RESIN;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;1726.0
0;84500;SQUID_INK;1969;5;1968;24;;;1972;24;;;;;1970.5;-624.095703125
0;84500;KELP;2027;6;2026;23;;;2030;24;;;;;2028.5;298.7869873046875
0;84600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1726.0
0;84600;SQUID_INK;1969;30;;;;;1972;30;;;;;1970.5;-617.865234375
0;84600;KELP;2026;30;;;;;2030;30;;;;;2028.0;298.9644775390625
0;84700;KELP;2026;25;;;;;2030;25;;;;;2028.0;298.9249267578125
0;84700;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;1726.0
0;84700;SQUID_INK;1969;25;;;;;1973;25;;;;;1971.0;-609.955078125
0;84800;SQUID_INK;1969;26;;;;;1973;26;;;;;1971.0;-608.796875
0;84800;KELP;2027;26;;;;;2030;26;;;;;2028.5;298.6806640625
0;84800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1726.0
0;84900;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;1726.0
0;84900;SQUID_INK;1970;22;;;;;1973;22;;;;;1971.5;-607.107421875
0;84900;KELP;2027;22;;;;;2030;22;;;;;2028.5;298.692626953125
0;85000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1726.0
0;85000;SQUID_INK;1970;24;;;;;1972;3;1973;24;;;1971.0;-603.1484375
0;85000;KELP;2027;24;;;;;2029;3;2030;24;;;2028.0;298.30419921875
0;85100;KELP;2027;31;;;;;2030;31;;;;;2028.5;298.3173828125
0;85100;RAINFOREST_RESIN;9996;1;9995;30;;;10002;4;10004;1;10005;30;9999.0;1726.0
0;85100;SQUID_INK;1969;31;;;;;1972;31;;;;;1970.5;-621.18359375
0;85200;SQUID_INK;1970;4;1969;21;;;1972;21;;;;;1971.0;-621.2890625
0;85200;KELP;2028;4;2027;21;;;2030;21;;;;;2029.0;298.4681396484375
0;85200;RAINFOREST_RESIN;10000;4;9995;21;;;10005;21;;;;;10002.5;1738.0
0;85300;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1738.0
0;85300;SQUID_INK;1969;30;;;;;1973;30;;;;;1971.0;-615.544921875
0;85300;KELP;2027;30;;;;;2030;30;;;;;2028.5;297.048828125
0;85400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1738.0
0;85400;SQUID_INK;1970;22;;;;;1973;22;;;;;1971.5;-612.0859375
0;85400;KELP;2027;22;;;;;2030;22;;;;;2028.5;296.68359375
0;85500;KELP;2027;1;2026;20;;;2028;5;2030;21;;;2027.5;298.1103515625
0;85500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1738.0
0;85500;SQUID_INK;1970;21;;;;;1972;5;1973;21;;;1971.0;-611.70703125
0;85600;SQUID_INK;1969;29;;;;;1973;29;;;;;1971.0;-613.49609375
0;85600;KELP;2027;29;;;;;2030;29;;;;;2028.5;296.548828125
0;85600;RAINFOREST_RESIN;9995;29;;;;;10002;9;10005;29;;;9998.5;1738.0
0;85700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1738.0
0;85700;SQUID_INK;1969;28;;;;;1973;28;;;;;1971.0;-613.76171875
0;85700;KELP;2027;28;;;;;2030;28;;;;;2028.5;296.5966796875
0;85800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1738.0
0;85800;SQUID_INK;1969;23;;;;;1972;25;;;;;1970.5;-621.36328125
0;85800;KELP;2026;25;;;;;2027;2;2030;25;;;2026.5;297.955078125
0;85900;KELP;2027;1;2026;22;;;2030;23;;;;;2028.5;299.3955078125
0;85900;RAINFOREST_RESIN;9996;1;9995;22;;;9998;8;10004;1;10005;22;9997.0;1738.0
0;85900;SQUID_INK;1969;23;;;;;1972;23;;;;;1970.5;-618.72265625
0;86000;SQUID_INK;1970;4;1969;1;1968;22;1972;22;;;;;1971.0;-625.55078125
0;86000;KELP;2028;4;2026;23;;;2029;22;;;;;2028.5;301.06298828125
0;86000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1746.0
0;86100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1746.0
0;86100;SQUID_INK;1967;28;;;;;1970;28;;;;;1968.5;-632.533203125
0;86100;KELP;2026;28;;;;;2029;28;;;;;2027.5;303.43359375
0;86200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1746.0
0;86200;SQUID_INK;1966;27;;;;;1969;1;1970;27;;;1967.5;-637.8974609375
0;86200;KELP;2026;27;;;;;2029;28;;;;;2027.5;304.2470703125
0;86300;KELP;2026;37;;;;;2029;32;;;;;2027.5;304.25390625
0;86300;RAINFOREST_RESIN;9998;10;9996;2;9995;30;10004;2;10005;30;;;10001.0;1746.0
0;86300;SQUID_INK;1966;37;;;;;1969;32;;;;;1967.5;-640.4365234375
0;86400;SQUID_INK;1967;25;;;;;1971;25;;;;;1969.0;-631.341796875
0;86400;KELP;2026;25;;;;;2029;25;;;;;2027.5;304.0947265625
0;86400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1746.0
0;86500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1746.0
0;86500;SQUID_INK;1965;27;;;;;1968;21;;;;;1966.5;-645.4873046875
0;86500;KELP;2026;27;;;;;2029;21;;;;;2027.5;303.5419921875
0;86600;RAINFOREST_RESIN;9995;30;;;;;9998;8;10005;30;;;9996.5;1746.0
0;86600;SQUID_INK;1966;29;;;;;1969;30;;;;;1967.5;-639.5888671875
0;86600;KELP;2026;29;;;;;2029;30;;;;;2027.5;303.5361328125
0;86700;KELP;2028;3;2026;28;;;2030;28;;;;;2029.0;299.5537109375
0;86700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1746.0
0;86700;SQUID_INK;1968;3;1966;28;;;1969;28;;;;;1968.5;-639.990234375
0;86800;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;-637.109375
0;86800;KELP;2026;30;;;;;2030;30;;;;;2028.0;298.4765625
0;86800;RAINFOREST_RESIN;9995;30;;;;;10002;5;10005;30;;;9998.5;1746.0
0;86900;RAINFOREST_RESIN;9995;28;;;;;10000;2;10005;28;;;9997.5;1746.0
0;86900;SQUID_INK;1967;28;;;;;1968;1;1970;28;;;1967.5;-635.28515625
0;86900;KELP;2026;28;;;;;2028;1;2030;28;;;2027.0;299.21484375
0;87000;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1746.0
0;87000;SQUID_INK;1966;27;;;;;1969;27;;;;;1967.5;-638.9873046875
0;87000;KELP;2027;1;2026;26;;;2030;27;;;;;2028.5;298.9560546875
0;87100;KELP;2027;27;;;;;2030;27;;;;;2028.5;296.400390625
0;87100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1746.0
0;87100;SQUID_INK;1964;27;;;;;1967;27;;;;;1965.5;-648.185546875
0;87200;SQUID_INK;1964;23;;;;;1967;23;;;;;1965.5;-648.90234375
0;87200;KELP;2027;23;;;;;2030;23;;;;;2028.5;295.546875
0;87200;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1746.0
0;87300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1746.0
0;87300;SQUID_INK;1963;29;;;;;1966;2;1967;27;;;1964.5;-651.8251953125
0;87300;KELP;2027;29;;;;;2030;2;2031;27;;;2028.5;294.328125
0;87400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1746.0
